uid,filename,bbox_count,bbox_id,x1,y1,x2,y2,occlusion,label,object_id,wordnet_sense,location,colour,on,above,below,next_to
fa216066-e57a-4796-a54b-a500995abd4d,7-3-1.jpg,21,2,706,44,729,106,none,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
bbb7d54d-f95a-4e1c-9fc1-220a874b413c,7-3-1.jpg,21,3,667,166,683,181,none,rubiks_cube,60,toy.n.01,living room,"['white', 'yellow', 'red', 'blue', 'orange', 'green']",[],[88],[78],[]
a36a19be-4b94-42d2-afb7-fa8e83eeeea5,7-3-1.jpg,21,4,668,191,697,258,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
88d8550b-d446-417b-9e15-6cfe5c59b024,7-3-1.jpg,21,5,649,282,693,349,none,robot,57,robot.n.01,living room,['silver'],[],[78],[],[79]
27f60985-2cf0-4eb8-9668-c6f412141553,7-3-1.jpg,21,6,745,291,776,348,none,vase,79,vase.n.01,living room,['transparent'],[],[58],[],[57]
7aa81d6f-cf9c-4355-b2b2-a1aa28099520,7-3-1.jpg,21,7,713,196,786,256,none,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
d1f77e6a-df27-4ebb-9b8f-1a7707d518da,7-3-1.jpg,21,8,1055,457,1079,520,severe,vase,80,vase.n.01,living room,['transparent'],[],[],[74],"[75, 19, 10, 59]"
e3f7a7a0-f531-494c-81b3-c4449756f5e5,7-3-1.jpg,21,9,802,486,901,521,partial,headphones,38,headphones.n.01,living room,['black'],[],[],"[10, 74]",[10]
192269ff-20ed-45af-9752-e29491cb2cea,7-3-1.jpg,21,10,825,416,882,498,partial,bag,6,bag.n.04,living room,['gray'],[],[],[],"[7, 17]"
6099298f-831b-465f-a401-884e0b3a0e3c,7-3-1.jpg,21,11,632,102,824,518,none,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
c3bd4eb1-01f9-494f-8b2a-53e1730130c1,7-3-1.jpg,21,12,340,81,400,245,none,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
588c63e4-320c-4a0d-b206-23d636e26cdd,7-3-1.jpg,21,13,342,278,377,314,none,door_handle,36,doorhandle.n.01,living room,['white'],[],[3],[],[]
76878913-ba60-46f6-82cf-843470672934,7-3-1.jpg,21,14,124,220,145,237,none,sign,68,sign.n.02,hallway,['orange'],[],[],[],[25]
50d8b592-339f-422d-a2cf-13504127a37f,7-3-1.jpg,21,15,98,293,119,315,none,door_handle,34,doorhandle.n.01,hallway,['white'],[],[],[],[]
580522d5-898f-431d-beac-c3a11dbc619a,7-3-1.jpg,21,16,38,129,120,441,none,door,25,door.n.01,hallway,['blue'],[34],[],[],[68]
f2e3bcad-2469-47ef-ada2-8a5aea745fa6,7-3-1.jpg,21,17,80,76,162,128,partial,lamp,41,lamp.n.02,hallway,['white'],[],[],[],[]
0de92b3a-cddc-48f6-8242-a2771ddf55c2,7-3-1.jpg,21,18,182,39,380,520,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
18c09c99-3117-49c7-a9bc-801bdb3b72b6,7-3-1.jpg,21,19,755,484,1079,520,partial,table,74,table.n.02,living room,['white'],"[38,80,10,75,19,59]",[],[],[]
53d37820-657f-4980-a4e6-274a72a57f19,7-3-1.jpg,21,20,878,504,995,520,severe,book,10,book.n.02,living room,['gray'],[38],[],[74],"[38, 80, 59]"
dd2f1c35-64c8-4749-b146-851eacf5e7d5,7-3-2.jpg,12,0,530,11,590,232,none,lamp,49,lamp.n.02,living room,['white'],[],[],[],[]
9e4b1fc6-3731-4acc-ab16-89e3482823c1,7-3-2.jpg,12,1,970,108,1080,230,partial,lamp,42,lamp.n.02,living room,['white'],[],[],[],[]
f1578347-d9ee-4062-9fc6-a0a11a8e381b,7-3-2.jpg,12,2,695,294,718,352,none,wine_bottle,88,wine-bottle.n.01,living room,['green'],[],[],"[17, 60]",[]
de52db93-4f18-4a86-841b-6fb5873fb26d,7-3-2.jpg,12,3,664,409,683,424,none,rubiks_cube,60,toy.n.01,living room,"['white', 'yellow', 'red', 'blue', 'orange', 'green']",[],[88],[78],[]
cb8a00e5-9033-40f3-9ce9-18bc914f7359,7-3-2.jpg,12,4,668,435,699,503,none,trophy,78,trophy.n.02,living room,['silver'],[],[60],[57],[58]
49d16df9-df35-4214-ad5a-2b6d72471ba7,7-3-2.jpg,12,5,716,435,790,503,none,robot,58,robot.n.01,living room,['silver'],[],[],[79],[78]
75b19b5c-99f3-41cd-954f-23c72a8dab2e,7-3-2.jpg,12,6,341,329,397,486,none,bag,3,bag.n.04,living room,['black'],[],[],[36],[26]
36128ef9-6921-4931-abed-dbbc31978caf,7-3-2.jpg,12,7,624,348,830,521,partial,bookshelf,17,bookshelf.n.01,living room,['white'],[88],[],[],"[6, 63]"
105ad779-8b86-417a-9ebe-7fabe766afe7,7-3-2.jpg,12,8,117,451,138,470,none,sign,68,sign.n.02,hallway,['orange'],[],[],[],[25]
c2c1bcf3-7461-4ae6-8a67-9f0cfd61a5c5,7-3-2.jpg,12,9,18,353,129,520,partial,door,25,door.n.01,hallway,['blue'],[34],[],[],[68]
6326d57f-82a7-4148-b117-2dbee88dcde6,7-3-2.jpg,12,10,106,312,179,360,partial,lamp,41,lamp.n.02,hallway,['white'],[],[],[],[]
fbe54111-a6f8-4919-8df0-c53b867987b4,7-3-2.jpg,12,11,162,285,392,521,partial,door,26,door.n.01,living room,['blue'],"[36,3]",[],[],"[63, 70, 15, 3]"
