uid,question,question_type,answer,object_ids,ambiguous,slot_values
84ddf77c-c77b-4e14-a173-1354a94ea4bf,Is there a sofa in the house?,existence,yes,[18],False,"{'colour': '', 'entity': 'a sofa', 'location': 'house'}"
8a677256-b9d0-4cda-a82c-dcdb8b5133b0,Is there a t-shirt in the house?,existence,yes,[73],False,"{'colour': '', 'entity': 'a t-shirt', 'location': 'house'}"
dd623ea0-6b0d-4173-9e25-b0e17f9e6b3c,Is there a table in the house?,existence,yes,[74],False,"{'colour': '', 'entity': 'a table', 'location': 'house'}"
29c6806e-4a78-4a0a-a942-c5b090c682fb,Is there a teapot in the house?,existence,yes,[75],False,"{'colour': '', 'entity': 'a teapot', 'location': 'house'}"
138a2fc2-9d0c-41f5-90b8-f92878991a6f,Is there a teddy bear in the house?,existence,yes,"[77, 76]",False,"{'colour': '', 'entity': 'a teddy_bear', 'location': 'house'}"
22d92c39-6735-4d2d-8852-dd1d71b9f7e1,Is there a trophy in the house?,existence,yes,[78],False,"{'colour': '', 'entity': 'a trophy', 'location': 'house'}"
1abdd3b6-4d9d-40c3-b264-6e28dc67a031,Is there a vase in the house?,existence,yes,"[80, 79]",False,"{'colour': '', 'entity': 'a vase', 'location': 'house'}"
c56b2e9e-87bd-4774-81d7-5034543b5681,Is there a window in the house?,existence,yes,"[82, 84, 83, 81, 85]",False,"{'colour': '', 'entity': 'a window', 'location': 'house'}"
f90aa974-a7e7-437b-9add-52fe9b1a082f,Is there a wine bottle in the house?,existence,yes,"[86, 88, 87]",False,"{'colour': '', 'entity': 'a wine_bottle', 'location': 'house'}"
a9cd87a0-47a9-475a-bc6f-a1a0ac48ced8,Is there a wine glass in the house?,existence,yes,[89],False,"{'colour': '', 'entity': 'a wine_glass', 'location': 'house'}"
da32f397-bac3-4ca6-a058-01a9ea365d97,Is there a microwave in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a microwave', 'location': 'house'}"
41d576c1-63f1-4646-98c8-59433c2453e8,Is there an ironing board in the house?,existence,no,[],False,"{'colour': '', 'entity': 'an ironing_board', 'location': 'house'}"
a4e01ea5-bbe2-45a0-8272-5338f8bf788f,Is there a heater in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a heater', 'location': 'house'}"
f8be40f3-77fb-4ec5-b487-3dd4b609a5d9,Is there a rug in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a rug', 'location': 'house'}"
63d8c4ce-57dc-49f3-a7b3-45e69f150876,Is there a computer in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a computer', 'location': 'house'}"
80d46008-416b-4d2c-a96f-89589dfcc340,Is there a food processor in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a food_processor', 'location': 'house'}"
c8e1e4b3-99ba-425b-8b30-19b8fe12fe7e,Is there a wardrobe cabinet in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a wardrobe_cabinet', 'location': 'house'}"
d74b120d-b2f1-4f4c-a939-19bf5f374e20,Is there a rack in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a rack', 'location': 'house'}"
4789ba50-5f9e-4acd-a661-db1192b880dd,Is there a water dispenser in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a water_dispenser', 'location': 'house'}"
2e5c834e-bb6a-4ce1-8be8-c6bf3e1b0e6e,Is there a dishwasher in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a dishwasher', 'location': 'house'}"
5628291d-118b-4bbd-9a97-60376af85c3e,Is there a refrigerator in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a refrigerator', 'location': 'house'}"
f23f1dc1-dae9-46a3-86a2-d4f45dde8155,Is there a dryer in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a dryer', 'location': 'house'}"
6e8e49a8-19ce-4da0-ac79-62656c356cff,Is there a fruit bowl in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a fruit_bowl', 'location': 'house'}"
e829cd45-dc87-41a5-81e5-43881c05861f,Is there a television in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a television', 'location': 'house'}"
c418d566-2554-4f49-b354-804f7d81783f,Is there a tv stand in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a tv_stand', 'location': 'house'}"
ac10ec4d-cd0f-4b09-af5f-2ccddbf45692,Is there a dressing table in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a dressing_table', 'location': 'house'}"
2ecb5a58-f4d6-4f42-aa0b-03c723a4e903,Is there a kettle in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a kettle', 'location': 'house'}"
d8e60d61-a2b1-4058-bcac-84221bab2c95,Is there a range oven in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a range_oven', 'location': 'house'}"
14cff815-2426-407d-ae5d-436b295f0b30,Is there a bathtub in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a bathtub', 'location': 'house'}"
8a266a02-d5d0-4b1c-ad07-5f689f3f8bec,Is there a towel rack in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a towel_rack', 'location': 'house'}"
1de2b336-9b69-4f86-82c4-cb3e5f4dff49,Is there a cutting board in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a cutting_board', 'location': 'house'}"
a9dca70e-3c35-44c3-ae67-47fc36a1dc71,Is there a fish tank in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a fish_tank', 'location': 'house'}"
93ff751e-97b7-41f0-8655-d1e41b3fda3c,Is there a bed in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a bed', 'location': 'house'}"
5bc017be-6431-468e-aea8-65f39275e5ad,Is there a sink in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a sink', 'location': 'house'}"
ca2f47c9-b0d9-4b91-ba63-0f854e97050a,Is there a pan in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a pan', 'location': 'house'}"
90a869ac-662e-4b0d-a7e6-71371ec8006d,Is there a chessboard in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a chessboard', 'location': 'house'}"
f802c2a5-188b-4b5a-8dae-dd54c1504ba5,Is there a stereo set in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a stereo_set', 'location': 'house'}"
4f7aaa3b-8241-4fbf-a40d-65add2189a3d,Is there a vacuum cleaner in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a vacuum_cleaner', 'location': 'house'}"
e283b1e8-6a9d-4562-946d-277ba59f6f2b,Is there a coffee machine in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a coffee_machine', 'location': 'house'}"
fc8b7fed-fe6f-4fb1-aada-fc0b08a37f23,Is there a utensil holder in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a utensil_holder', 'location': 'house'}"
0722f3c7-966f-4491-971f-f46446cbf37c,Is there a plates in the house?,existence,no,[],False,"{'colour': '', 'entity': 'a plates', 'location': 'house'}"
52ff4ef1-a7e2-4236-ae27-f4ba010b4e1c,How many apples are there in the house?,count,2,"[1, 0]",False,"{'colour': '', 'entity': 'apples', 'location': 'house'}"
9b77517d-9b24-45a3-bcb4-378f52ad06c2,How many bags are there in the house?,count,5,"[5, 4, 2, 3, 6]",False,"{'colour': '', 'entity': 'bags', 'location': 'house'}"
333528eb-2d30-4f5a-a7d7-78a573a8b2e4,How many balls are there in the house?,count,2,"[8, 7]",False,"{'colour': '', 'entity': 'balls', 'location': 'house'}"
dde60a1a-93c5-4c71-9228-db80c40a73de,How many books are there in the house?,count,2,"[9, 10]",False,"{'colour': '', 'entity': 'books', 'location': 'house'}"
9d53248d-708a-4042-89df-84c4612da0e9,How many bookshelves are there in the house?,count,1,[17],False,"{'colour': '', 'entity': 'bookshelves', 'location': 'house'}"
f16e2a00-37ab-4268-9934-5948d31284de,How many boxes are there in the house?,count,1,[11],False,"{'colour': '', 'entity': 'boxes', 'location': 'house'}"
464ed547-71c5-4f53-9815-88f88d690e69,How many chairs are there in the house?,count,5,"[14, 16, 13, 15, 12]",False,"{'colour': '', 'entity': 'chairs', 'location': 'house'}"
5da58156-11dc-4c7f-8735-843220001485,How many cups are there in the house?,count,2,"[20, 19]",False,"{'colour': '', 'entity': 'cups', 'location': 'house'}"
664e624a-dabe-46a0-ae8f-e29014231c23,How many desks are there in the house?,count,2,"[21, 22]",False,"{'colour': '', 'entity': 'desks', 'location': 'house'}"
4d6f2d0b-9d35-408c-8899-72da76ae8d8b,How many doors are there in the house?,count,8,"[25, 29, 24, 28, 23, 27, 30, 26]",False,"{'colour': '', 'entity': 'doors', 'location': 'house'}"
2120e6cc-9a91-4adb-8235-04b66e76356e,How many door handles are there in the house?,count,6,"[34, 31, 32, 33, 35, 36]",False,"{'colour': '', 'entity': 'door_handles', 'location': 'house'}"
9bdc47c1-f0bf-4d29-988f-3ad9cfa8bcb7,How many headphone are there in the house?,count,1,[38],False,"{'colour': '', 'entity': 'headphone', 'location': 'house'}"
71dbd168-8020-4c0d-af4a-62ff80037038,How many jackets are there in the house?,count,1,[39],False,"{'colour': '', 'entity': 'jackets', 'location': 'house'}"
7163cc71-815e-4fff-9237-323ce50b65d8,How many lamps are there in the house?,count,11,"[41, 45, 46, 40, 50, 47, 48, 42, 43, 49, 44]",False,"{'colour': '', 'entity': 'lamps', 'location': 'house'}"
5855808c-c1a7-4d23-8555-0868255f285e,How many notice boards are there in the house?,count,3,"[55, 53, 54]",False,"{'colour': '', 'entity': 'notice_boards', 'location': 'house'}"
df48fa06-b0ff-445a-8b33-d7c8cc47c755,How many ottomans are there in the house?,count,1,[37],False,"{'colour': '', 'entity': 'ottomans', 'location': 'house'}"
0f24cd46-181d-4e9b-9239-fd6f6bf3690c,How many paintings are there in the house?,count,2,"[51, 52]",False,"{'colour': '', 'entity': 'paintings', 'location': 'house'}"
3d772553-a11c-4111-b394-14abb95b7f81,How many robots are there in the house?,count,3,"[58, 56, 57]",False,"{'colour': '', 'entity': 'robots', 'location': 'house'}"
dbd7d235-f2f2-4626-9399-fcb3a4193770,How many rubiks cubes are there in the house?,count,4,"[61, 59, 62, 60]",False,"{'colour': '', 'entity': 'rubiks_cubes', 'location': 'house'}"
d4c87c2a-7df9-4be2-a8c4-11217ecf510c,How many shoe are there in the house?,count,1,[63],False,"{'colour': '', 'entity': 'shoe', 'location': 'house'}"
8c6e1a29-b9eb-47f9-a9b2-0aa7a27035b8,How many signs are there in the house?,count,9,"[68, 69, 65, 64, 70, 66, 67, 71, 72]",False,"{'colour': '', 'entity': 'signs', 'location': 'house'}"
3062930a-b2f5-4e70-97de-9d3f4c9836a7,How many sofas are there in the house?,count,1,[18],False,"{'colour': '', 'entity': 'sofas', 'location': 'house'}"
f4152985-d611-494d-a21e-95652f3cfddc,How many t-shirts are there in the house?,count,1,[73],False,"{'colour': '', 'entity': 't-shirts', 'location': 'house'}"
7cc68909-8db0-4a4e-bfbd-ba73858971b0,How many tables are there in the house?,count,1,[74],False,"{'colour': '', 'entity': 'tables', 'location': 'house'}"
e263d9bb-2d37-4e6b-878e-7a3ca772b10f,How many teapots are there in the house?,count,1,[75],False,"{'colour': '', 'entity': 'teapots', 'location': 'house'}"
60ccaad6-fef9-4532-bfbc-d804ef162c69,How many teddy bears are there in the house?,count,2,"[77, 76]",False,"{'colour': '', 'entity': 'teddy_bears', 'location': 'house'}"
99a3d5f4-4ae4-43e4-a0b8-3c9c3961cfc1,How many trophies are there in the house?,count,1,[78],False,"{'colour': '', 'entity': 'trophies', 'location': 'house'}"
4a16f616-f2f7-43bf-8a59-68f6f0c390ba,How many vases are there in the house?,count,2,"[80, 79]",False,"{'colour': '', 'entity': 'vases', 'location': 'house'}"
3a7feaa8-704e-4e44-b9ed-b73f732b2de8,How many windows are there in the house?,count,5,"[82, 84, 83, 81, 85]",False,"{'colour': '', 'entity': 'windows', 'location': 'house'}"
9945d1ec-48ef-4a38-a6a4-47990033518f,How many wine bottles are there in the house?,count,3,"[86, 88, 87]",False,"{'colour': '', 'entity': 'wine_bottles', 'location': 'house'}"
c7817251-9a52-4f79-9032-bd182c96f012,How many wine glasses are there in the house?,count,1,[89],False,"{'colour': '', 'entity': 'wine_glasses', 'location': 'house'}"
247acb01-b772-415e-b46e-08b34d98fa34,How many microwaves are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'microwaves', 'location': 'house'}"
2d93a9fe-a4ef-4c2d-8742-328c7d9744b3,How many ironing boards are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'ironing_boards', 'location': 'house'}"
189a82c4-0c68-4cf0-93b3-2a2a62d02737,How many heaters are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'heaters', 'location': 'house'}"
81ddbcdc-513c-4ff3-8bf1-aca0746c7f7e,How many rugs are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'rugs', 'location': 'house'}"
0b57b1b7-a81a-4b1b-9c25-f125ef93efb5,How many computers are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'computers', 'location': 'house'}"
49c5d97e-943a-4686-80cb-ba5b70cc0350,How many food processors are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'food_processors', 'location': 'house'}"
6f272450-dd5d-4d75-b8fa-c7a4d852ff8c,How many wardrobe cabinets are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'wardrobe_cabinets', 'location': 'house'}"
b40c8a1b-128d-437c-b75d-2cf53eef01f8,How many racks are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'racks', 'location': 'house'}"
903a1a7a-0f74-4901-bae8-bce5388268c7,How many water dispensers are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'water_dispensers', 'location': 'house'}"
8058f5aa-5502-4a07-a3ec-d80dcb777204,How many dishwashers are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'dishwashers', 'location': 'house'}"
3b3bc257-5ab4-4836-9374-24467b7767f3,How many refrigerators are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'refrigerators', 'location': 'house'}"
943b83fc-1b4b-4e90-93ec-724136e270e8,How many dryers are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'dryers', 'location': 'house'}"
55acafa2-af1f-41d6-a3c0-6aff815e4f1e,How many fruit bowls are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'fruit_bowls', 'location': 'house'}"
128b4353-0eb6-4449-be40-23238fe19b77,How many televisions are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'televisions', 'location': 'house'}"
62d60ca5-3b6e-4274-bebf-c7b385c9aff4,How many tv stands are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'tv_stands', 'location': 'house'}"
a85e81ee-1ca3-491d-8d8e-ea36176f8a62,How many dressing tables are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'dressing_tables', 'location': 'house'}"
0b4c6e8f-c13f-490b-a9a5-feaf42700656,How many kettles are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'kettles', 'location': 'house'}"
060cb225-a55a-411d-b337-a4978ba0d1de,How many range ovens are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'range_ovens', 'location': 'house'}"
dab3c380-610b-452c-b7d1-6c99f7eb2235,How many bathtubs are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'bathtubs', 'location': 'house'}"
ab5d3e78-f4e1-4300-b400-4c0b5e03f587,How many towel racks are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'towel_racks', 'location': 'house'}"
b6f9dc13-ad7d-433a-8c3b-5929bce31696,How many cutting boards are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'cutting_boards', 'location': 'house'}"
a322784d-119e-4c06-abc7-3ac9831eee61,How many fish tanks are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'fish_tanks', 'location': 'house'}"
b2e61bce-ed85-4442-a2fa-ce6493d9b07e,How many beds are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'beds', 'location': 'house'}"
39a18b5b-e306-4d69-8ed0-945ac40d47bf,How many sinks are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'sinks', 'location': 'house'}"
5d8ad91d-5a60-4cfe-936e-a3eb7d18fb8b,How many pans are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'pans', 'location': 'house'}"
a175fcdb-4824-474f-9c39-d1b0aa0cf72d,How many chessboards are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'chessboards', 'location': 'house'}"
c340ce6b-c606-4f1d-bced-f424512d0e62,How many stereo sets are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'stereo_sets', 'location': 'house'}"
9e34822d-b458-4d62-ae98-71962816c36b,How many vacuum cleaners are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'vacuum_cleaners', 'location': 'house'}"
3f819f55-8861-4e94-b5d3-a72dfb22d8bd,How many coffee machines are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'coffee_machines', 'location': 'house'}"
2e9175c3-1028-4c73-9a2e-9aaf757d77e7,How many utensil holders are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'utensil_holders', 'location': 'house'}"
a8a29433-3146-415a-8d29-4814df298950,How many plate are there in the house?,count,0,[],False,"{'colour': '', 'entity': 'plate', 'location': 'house'}"
b12bded0-a509-4657-8ca9-774ca81d9846,What room is the apple located in?,location,"{1: 'living room', 0: 'living room'}","[1, 0]",True,"{'colour': '', 'obj': 'apple'}"
57bc9b7e-59ae-46b7-bb73-3611ccc5885a,What room is the bag located in?,location,"{5: 'office', 4: 'office', 2: 'living room', 3: 'living room', 6: 'living room'}","[5, 4, 2, 3, 6]",True,"{'colour': '', 'obj': 'bag'}"
9a35d764-ab57-4979-a00e-fd6195df04ef,What room is the ball located in?,location,"{8: 'office', 7: 'living room'}","[8, 7]",True,"{'colour': '', 'obj': 'ball'}"
a2444c55-c914-4ce5-b407-6424a3d17fa7,What room is the book located in?,location,"{9: 'office', 10: 'living room'}","[9, 10]",True,"{'colour': '', 'obj': 'book'}"
f6894889-6edc-4586-83ce-020eb23f179b,What room is the bookshelf located in?,location,{17: 'living room'},[17],False,"{'colour': '', 'obj': 'bookshelf'}"
108543a4-35db-48c1-b182-0ae9a2269f91,What room is the box located in?,location,{11: 'office'},[11],False,"{'colour': '', 'obj': 'box'}"
df950d66-09f8-4038-8fcf-b4d7a3ad7e4d,What room is the chair located in?,location,"{14: 'office', 16: 'office', 13: 'living room', 15: 'living room', 12: 'living room'}","[14, 16, 13, 15, 12]",True,"{'colour': '', 'obj': 'chair'}"
515f72fa-7a65-455a-99dc-c697b7f7d5bf,What room is the cup located in?,location,"{20: 'office', 19: 'living room'}","[20, 19]",True,"{'colour': '', 'obj': 'cup'}"
9a44827f-c5ef-41dd-8c38-1b424b1d2e0f,What room is the desk located in?,location,"{21: 'office', 22: 'living room'}","[21, 22]",True,"{'colour': '', 'obj': 'desk'}"
43b7c234-2c70-4aeb-857b-fcc7caabb511,What room is the door located in?,location,"{25: 'hallway', 29: 'office', 24: 'hallway', 28: 'hallway', 23: 'hallway', 27: 'hallway', 30: 'hallway', 26: 'living room'}","[25, 29, 24, 28, 23, 27, 30, 26]",True,"{'colour': '', 'obj': 'door'}"
5f1040d8-3690-4391-b1d4-87a13a124ad4,What room is the door handle located in?,location,"{34: 'hallway', 31: 'office', 32: 'hallway', 33: 'hallway', 35: 'hallway', 36: 'living room'}","[34, 31, 32, 33, 35, 36]",True,"{'colour': '', 'obj': 'door_handle'}"
7eeabcfc-0194-41c9-8d9c-581e378c38c8,What room is the headphones located in?,location,{38: 'living room'},[38],False,"{'colour': '', 'obj': 'headphones'}"
3a7c4881-6f32-430d-8f33-802ed7268902,What room is the jacket located in?,location,{39: 'office'},[39],False,"{'colour': '', 'obj': 'jacket'}"
b26e98e9-2431-4c13-a7c4-b502ad19173b,What room is the lamp located in?,location,"{41: 'hallway', 45: 'office', 46: 'office', 40: 'hallway', 50: 'hallway', 47: 'hallway', 48: 'hallway', 42: 'living room', 43: 'living room', 49: 'living room', 44: 'living room'}","[41, 45, 46, 40, 50, 47, 48, 42, 43, 49, 44]",True,"{'colour': '', 'obj': 'lamp'}"
1ea46bd3-616f-4df6-bef7-2af542433e1f,What room is the notice board located in?,location,"{55: 'hallway', 53: 'hallway', 54: 'hallway'}","[55, 53, 54]",True,"{'colour': '', 'obj': 'notice_board'}"
