question,question_id,image
How many trophies are there in the house?,99a3d5f4-4ae4-43e4-a0b8-3c9c3961cfc1,99a3d5f4-4ae4-43e4-a0b8-3c9c3961cfc1_view.jpg
How many vases are there in the house?,4a16f616-f2f7-43bf-8a59-68f6f0c390ba,4a16f616-f2f7-43bf-8a59-68f6f0c390ba_view.jpg
How many windows are there in the house?,3a7feaa8-704e-4e44-b9ed-b73f732b2de8,3a7feaa8-704e-4e44-b9ed-b73f732b2de8_view.jpg
How many wine bottles are there in the house?,9945d1ec-48ef-4a38-a6a4-47990033518f,9945d1ec-48ef-4a38-a6a4-47990033518f_view.jpg
How many wine glasses are there in the house?,c7817251-9a52-4f79-9032-bd182c96f012,c7817251-9a52-4f79-9032-bd182c96f012_view.jpg
How many microwaves are there in the house?,247acb01-b772-415e-b46e-08b34d98fa34,247acb01-b772-415e-b46e-08b34d98fa34_view.jpg
How many ironing boards are there in the house?,2d93a9fe-a4ef-4c2d-8742-328c7d9744b3,2d93a9fe-a4ef-4c2d-8742-328c7d9744b3_view.jpg
How many heaters are there in the house?,189a82c4-0c68-4cf0-93b3-2a2a62d02737,189a82c4-0c68-4cf0-93b3-2a2a62d02737_view.jpg
How many rugs are there in the house?,81ddbcdc-513c-4ff3-8bf1-aca0746c7f7e,81ddbcdc-513c-4ff3-8bf1-aca0746c7f7e_view.jpg
How many computers are there in the house?,0b57b1b7-a81a-4b1b-9c25-f125ef93efb5,0b57b1b7-a81a-4b1b-9c25-f125ef93efb5_view.jpg
How many food processors are there in the house?,49c5d97e-943a-4686-80cb-ba5b70cc0350,49c5d97e-943a-4686-80cb-ba5b70cc0350_view.jpg
How many wardrobe cabinets are there in the house?,6f272450-dd5d-4d75-b8fa-c7a4d852ff8c,6f272450-dd5d-4d75-b8fa-c7a4d852ff8c_view.jpg
How many racks are there in the house?,b40c8a1b-128d-437c-b75d-2cf53eef01f8,b40c8a1b-128d-437c-b75d-2cf53eef01f8_view.jpg
How many water dispensers are there in the house?,903a1a7a-0f74-4901-bae8-bce5388268c7,903a1a7a-0f74-4901-bae8-bce5388268c7_view.jpg
How many dishwashers are there in the house?,8058f5aa-5502-4a07-a3ec-d80dcb777204,8058f5aa-5502-4a07-a3ec-d80dcb777204_view.jpg
How many refrigerators are there in the house?,3b3bc257-5ab4-4836-9374-24467b7767f3,3b3bc257-5ab4-4836-9374-24467b7767f3_view.jpg
How many dryers are there in the house?,943b83fc-1b4b-4e90-93ec-724136e270e8,943b83fc-1b4b-4e90-93ec-724136e270e8_view.jpg
How many fruit bowls are there in the house?,55acafa2-af1f-41d6-a3c0-6aff815e4f1e,55acafa2-af1f-41d6-a3c0-6aff815e4f1e_view.jpg
How many televisions are there in the house?,128b4353-0eb6-4449-be40-23238fe19b77,128b4353-0eb6-4449-be40-23238fe19b77_view.jpg
How many tv stands are there in the house?,62d60ca5-3b6e-4274-bebf-c7b385c9aff4,62d60ca5-3b6e-4274-bebf-c7b385c9aff4_view.jpg
How many dressing tables are there in the house?,a85e81ee-1ca3-491d-8d8e-ea36176f8a62,a85e81ee-1ca3-491d-8d8e-ea36176f8a62_view.jpg
How many kettles are there in the house?,0b4c6e8f-c13f-490b-a9a5-feaf42700656,0b4c6e8f-c13f-490b-a9a5-feaf42700656_view.jpg
How many range ovens are there in the house?,060cb225-a55a-411d-b337-a4978ba0d1de,060cb225-a55a-411d-b337-a4978ba0d1de_view.jpg
How many bathtubs are there in the house?,dab3c380-610b-452c-b7d1-6c99f7eb2235,dab3c380-610b-452c-b7d1-6c99f7eb2235_view.jpg
How many towel racks are there in the house?,ab5d3e78-f4e1-4300-b400-4c0b5e03f587,ab5d3e78-f4e1-4300-b400-4c0b5e03f587_view.jpg
How many cutting boards are there in the house?,b6f9dc13-ad7d-433a-8c3b-5929bce31696,b6f9dc13-ad7d-433a-8c3b-5929bce31696_view.jpg
How many fish tanks are there in the house?,a322784d-119e-4c06-abc7-3ac9831eee61,a322784d-119e-4c06-abc7-3ac9831eee61_view.jpg
How many beds are there in the house?,b2e61bce-ed85-4442-a2fa-ce6493d9b07e,b2e61bce-ed85-4442-a2fa-ce6493d9b07e_view.jpg
How many sinks are there in the house?,39a18b5b-e306-4d69-8ed0-945ac40d47bf,39a18b5b-e306-4d69-8ed0-945ac40d47bf_view.jpg
How many pans are there in the house?,5d8ad91d-5a60-4cfe-936e-a3eb7d18fb8b,5d8ad91d-5a60-4cfe-936e-a3eb7d18fb8b_view.jpg
How many chessboards are there in the house?,a175fcdb-4824-474f-9c39-d1b0aa0cf72d,a175fcdb-4824-474f-9c39-d1b0aa0cf72d_view.jpg
How many stereo sets are there in the house?,c340ce6b-c606-4f1d-bced-f424512d0e62,c340ce6b-c606-4f1d-bced-f424512d0e62_view.jpg
How many vacuum cleaners are there in the house?,9e34822d-b458-4d62-ae98-71962816c36b,9e34822d-b458-4d62-ae98-71962816c36b_view.jpg
How many coffee machines are there in the house?,3f819f55-8861-4e94-b5d3-a72dfb22d8bd,3f819f55-8861-4e94-b5d3-a72dfb22d8bd_view.jpg
How many utensil holders are there in the house?,2e9175c3-1028-4c73-9a2e-9aaf757d77e7,2e9175c3-1028-4c73-9a2e-9aaf757d77e7_view.jpg
How many plate are there in the house?,a8a29433-3146-415a-8d29-4814df298950,a8a29433-3146-415a-8d29-4814df298950_view.jpg
What room is the apple located in?,b12bded0-a509-4657-8ca9-774ca81d9846,b12bded0-a509-4657-8ca9-774ca81d9846_view.jpg
What room is the bag located in?,57bc9b7e-59ae-46b7-bb73-3611ccc5885a,57bc9b7e-59ae-46b7-bb73-3611ccc5885a_view.jpg
What room is the ball located in?,9a35d764-ab57-4979-a00e-fd6195df04ef,9a35d764-ab57-4979-a00e-fd6195df04ef_view.jpg
What room is the book located in?,a2444c55-c914-4ce5-b407-6424a3d17fa7,a2444c55-c914-4ce5-b407-6424a3d17fa7_view.jpg
What room is the bookshelf located in?,f6894889-6edc-4586-83ce-020eb23f179b,f6894889-6edc-4586-83ce-020eb23f179b_view.jpg
What room is the box located in?,108543a4-35db-48c1-b182-0ae9a2269f91,108543a4-35db-48c1-b182-0ae9a2269f91_view.jpg
What room is the chair located in?,df950d66-09f8-4038-8fcf-b4d7a3ad7e4d,df950d66-09f8-4038-8fcf-b4d7a3ad7e4d_view.jpg
What room is the cup located in?,515f72fa-7a65-455a-99dc-c697b7f7d5bf,515f72fa-7a65-455a-99dc-c697b7f7d5bf_view.jpg
What room is the desk located in?,9a44827f-c5ef-41dd-8c38-1b424b1d2e0f,9a44827f-c5ef-41dd-8c38-1b424b1d2e0f_view.jpg
What room is the door located in?,43b7c234-2c70-4aeb-857b-fcc7caabb511,43b7c234-2c70-4aeb-857b-fcc7caabb511_view.jpg
What room is the door handle located in?,5f1040d8-3690-4391-b1d4-87a13a124ad4,5f1040d8-3690-4391-b1d4-87a13a124ad4_view.jpg
What room is the headphones located in?,7eeabcfc-0194-41c9-8d9c-581e378c38c8,7eeabcfc-0194-41c9-8d9c-581e378c38c8_view.jpg
What room is the jacket located in?,3a7c4881-6f32-430d-8f33-802ed7268902,3a7c4881-6f32-430d-8f33-802ed7268902_view.jpg
What room is the lamp located in?,b26e98e9-2431-4c13-a7c4-b502ad19173b,b26e98e9-2431-4c13-a7c4-b502ad19173b_view.jpg
What room is the notice board located in?,1ea46bd3-616f-4df6-bef7-2af542433e1f,1ea46bd3-616f-4df6-bef7-2af542433e1f_view.jpg
What room is the ottoman located in?,b602d7e0-51b1-4541-8a56-3ba24e65dd24,b602d7e0-51b1-4541-8a56-3ba24e65dd24_view.jpg
What room is the painting located in?,a053ad99-5d07-40fb-9db9-795fcaf2cc40,a053ad99-5d07-40fb-9db9-795fcaf2cc40_view.jpg
What room is the robot located in?,2d35937f-98d7-4744-8035-c2fd3a520fb6,2d35937f-98d7-4744-8035-c2fd3a520fb6_view.jpg
What room is the rubiks cube located in?,3356fcf9-802a-478e-8f86-72ad17a3dcb7,3356fcf9-802a-478e-8f86-72ad17a3dcb7_view.jpg
What room is the shoes located in?,536e1457-fe4d-4941-a1c7-6d63727a7116,536e1457-fe4d-4941-a1c7-6d63727a7116_view.jpg
What room is the sign located in?,9f36a6c6-170c-4932-b6f6-9dbd2a167279,9f36a6c6-170c-4932-b6f6-9dbd2a167279_view.jpg
What room is the sofa located in?,c64b7aca-a8e7-4636-9aae-e13718d92b57,c64b7aca-a8e7-4636-9aae-e13718d92b57_view.jpg
What room is the t-shirt located in?,5f2f8659-fc87-4384-b582-5019b0339a04,5f2f8659-fc87-4384-b582-5019b0339a04_view.jpg
What room is the table located in?,b6350192-40b7-46b3-9e6a-cd8dcbafd123,b6350192-40b7-46b3-9e6a-cd8dcbafd123_view.jpg
What room is the teapot located in?,8ddddcbd-cbff-403b-b123-91dbc6f2c5b9,8ddddcbd-cbff-403b-b123-91dbc6f2c5b9_view.jpg
What room is the teddy bear located in?,e441406e-d1f2-4ab2-a63b-d92004701967,e441406e-d1f2-4ab2-a63b-d92004701967_view.jpg
What room is the trophy located in?,20974739-45e0-4cd0-8e23-ba89c321f8a1,20974739-45e0-4cd0-8e23-ba89c321f8a1_view.jpg
What room is the vase located in?,cb70bc19-7d1e-4756-a4bf-abb7a862ce4c,cb70bc19-7d1e-4756-a4bf-abb7a862ce4c_view.jpg
What room is the window located in?,e77ddfc7-7c40-4558-8473-9cec4f87d613,e77ddfc7-7c40-4558-8473-9cec4f87d613_view.jpg
What room is the wine bottle located in?,0b2b12fa-74c5-45e4-ba79-c5f156fc3621,0b2b12fa-74c5-45e4-ba79-c5f156fc3621_view.jpg
What room is the wine glass located in?,1481aa27-3832-4b1e-9e5b-60e46d936e6c,1481aa27-3832-4b1e-9e5b-60e46d936e6c_view.jpg
What colour is the apple?,63c76e33-c141-4d1c-bbf0-64912509261b,63c76e33-c141-4d1c-bbf0-64912509261b_view.jpg
What colour is the bag?,e6af1953-0a74-48d0-bb09-3106a132c1fa,e6af1953-0a74-48d0-bb09-3106a132c1fa_view.jpg
What colour is the ball?,22b7ad33-8532-493b-a847-53b09f8d181b,22b7ad33-8532-493b-a847-53b09f8d181b_view.jpg
What colour is the book?,8cd0180d-1d62-4fe1-9875-9b8a882c8d4b,8cd0180d-1d62-4fe1-9875-9b8a882c8d4b_view.jpg
What colour is the bookshelf?,5d498821-420a-4ab3-b974-dd3763301eec,5d498821-420a-4ab3-b974-dd3763301eec_view.jpg
What colour is the box?,026808a6-fb46-46b0-9036-fd322ab40b1f,026808a6-fb46-46b0-9036-fd322ab40b1f_view.jpg
What colour is the chair?,dffaa1ec-f12b-4e20-936d-d1e6a4c331a4,dffaa1ec-f12b-4e20-936d-d1e6a4c331a4_view.jpg
What colour is the cup?,89a38a1a-9d0c-4790-8b62-0d9619c5ddcb,89a38a1a-9d0c-4790-8b62-0d9619c5ddcb_view.jpg
What colour is the desk?,d38e1751-c76f-40e3-b5ff-d697f2558937,d38e1751-c76f-40e3-b5ff-d697f2558937_view.jpg
What colour is the door?,c9ed53c2-827c-4acd-a3ac-800df48a8c0a,c9ed53c2-827c-4acd-a3ac-800df48a8c0a_view.jpg
What colour is the door handle?,13dd537f-c7e9-43d7-8a06-13f4fce123f9,13dd537f-c7e9-43d7-8a06-13f4fce123f9_view.jpg
What colour is the headphones?,799cbf12-cc24-422b-8adb-1138846535bf,799cbf12-cc24-422b-8adb-1138846535bf_view.jpg
What colour is the jacket?,fe6d2900-fd67-405c-b1ac-9e6d0be05d58,fe6d2900-fd67-405c-b1ac-9e6d0be05d58_view.jpg
What colour is the lamp?,57c7f2ff-e383-415d-99d3-e1955658b286,57c7f2ff-e383-415d-99d3-e1955658b286_view.jpg
What colour is the notice board?,11aae537-7f78-48ef-b9ab-4ab5f3454d3e,11aae537-7f78-48ef-b9ab-4ab5f3454d3e_view.jpg
What colour is the ottoman?,6a56d2eb-997b-4b6a-8305-922a3ae2491a,6a56d2eb-997b-4b6a-8305-922a3ae2491a_view.jpg
What colour is the painting?,c188d88e-3fdc-46b5-8343-ae019f2211f4,c188d88e-3fdc-46b5-8343-ae019f2211f4_view.jpg
What colour is the robot?,6f91529d-d89b-4ac2-aaae-17ffa4a93fc8,6f91529d-d89b-4ac2-aaae-17ffa4a93fc8_view.jpg
What colour is the rubiks cube?,a1cd053e-a80b-4b0a-8810-b01e5bd8fbc5,a1cd053e-a80b-4b0a-8810-b01e5bd8fbc5_view.jpg
What colour is the shoes?,617fbd4a-a4fa-4f85-9df7-9b8ee19d7e1b,617fbd4a-a4fa-4f85-9df7-9b8ee19d7e1b_view.jpg
What colour is the sign?,2cc6d75e-8c08-4e11-8ea5-16b1274bf238,2cc6d75e-8c08-4e11-8ea5-16b1274bf238_view.jpg
What colour is the sofa?,d52a76db-c066-47d4-8040-408033c5f5e1,d52a76db-c066-47d4-8040-408033c5f5e1_view.jpg
What colour is the t-shirt?,7b19d7a7-17ce-49f1-a320-8e976647210a,7b19d7a7-17ce-49f1-a320-8e976647210a_view.jpg
What colour is the table?,f577492a-58c7-4dbe-b90b-d5507855b93e,f577492a-58c7-4dbe-b90b-d5507855b93e_view.jpg
What colour is the teapot?,96e54904-7ee7-4118-aed1-609436abc2f3,96e54904-7ee7-4118-aed1-609436abc2f3_view.jpg
What colour is the teddy bear?,18d28b19-fcc6-4091-9b5c-c24a3742ba2e,18d28b19-fcc6-4091-9b5c-c24a3742ba2e_view.jpg
What colour is the trophy?,dc290c53-9aba-4d9d-b6ff-9c2007a3d8d4,dc290c53-9aba-4d9d-b6ff-9c2007a3d8d4_view.jpg
What colour is the vase?,c523595e-dfe2-4a1f-b9db-861b9062a6ee,c523595e-dfe2-4a1f-b9db-861b9062a6ee_view.jpg
What colour is the window?,11f1cae7-a5b1-4522-939f-60028399cc59,11f1cae7-a5b1-4522-939f-60028399cc59_view.jpg
What colour is the wine bottle?,0d4c8bb2-c667-4482-ab31-666c893f67f9,0d4c8bb2-c667-4482-ab31-666c893f67f9_view.jpg
What colour is the wine glass?,3a2586dc-3c6e-4e49-8a12-dae9531b783d,3a2586dc-3c6e-4e49-8a12-dae9531b783d_view.jpg
What is below the apple?,f1924c56-fd1a-4c64-b864-c661fa6297af,f1924c56-fd1a-4c64-b864-c661fa6297af_view.jpg
What is next to the apple?,f5dcd1c3-7e40-45fa-9dfd-006593e3fbe9,f5dcd1c3-7e40-45fa-9dfd-006593e3fbe9_view.jpg
What is below the bag?,e0c6a437-cb32-4979-83d3-7b7367911f01,e0c6a437-cb32-4979-83d3-7b7367911f01_view.jpg
What is next to the bag?,783e6ced-6997-42fb-92f1-cc6af216f1f7,783e6ced-6997-42fb-92f1-cc6af216f1f7_view.jpg
What is above the ball?,213beace-3d68-49b4-aae5-5647a9b8abf7,213beace-3d68-49b4-aae5-5647a9b8abf7_view.jpg
What is next to the ball?,30463e5e-8991-4428-8de4-ed7ad30111c6,30463e5e-8991-4428-8de4-ed7ad30111c6_view.jpg
What is on the book?,ccc064f4-3944-4389-bed6-1a274b8d5284,ccc064f4-3944-4389-bed6-1a274b8d5284_view.jpg
What is below the book?,03870c8b-2cdb-4e05-849a-379d1f4ad538,03870c8b-2cdb-4e05-849a-379d1f4ad538_view.jpg
What is next to the book?,7a3d4840-e43c-4f5f-bb9d-c3bf673f3da9,7a3d4840-e43c-4f5f-bb9d-c3bf673f3da9_view.jpg
What is on the bookshelf?,3b50ba3f-d827-440b-a2ec-2f03fb613390,3b50ba3f-d827-440b-a2ec-2f03fb613390_view.jpg
What is next to the bookshelf?,598566a2-efe8-47fc-a331-4d30fdb290e2,598566a2-efe8-47fc-a331-4d30fdb290e2_view.jpg
What is next to the box?,f76a501a-9d5e-4c26-8480-8a64a16c1264,f76a501a-9d5e-4c26-8480-8a64a16c1264_view.jpg
What is on the chair?,818bd80f-1a6d-43d1-8a6e-1787d950f549,818bd80f-1a6d-43d1-8a6e-1787d950f549_view.jpg
What is next to the chair?,e829a5f2-585b-437b-a1f9-1efdaafde736,e829a5f2-585b-437b-a1f9-1efdaafde736_view.jpg
What is below the cup?,3d889fb4-9adc-4b03-8759-0715ae3e13d9,3d889fb4-9adc-4b03-8759-0715ae3e13d9_view.jpg
What is next to the cup?,8a2f00d5-daad-4167-a700-c8e8b2a8dd0b,8a2f00d5-daad-4167-a700-c8e8b2a8dd0b_view.jpg
What is on the desk?,2082d86f-fafd-425e-a085-92866a5d3d76,2082d86f-fafd-425e-a085-92866a5d3d76_view.jpg
What is above the desk?,75e39bfb-a4af-4cc2-bb41-370b50048d4b,75e39bfb-a4af-4cc2-bb41-370b50048d4b_view.jpg
What is next to the desk?,b6d4773d-a1c0-4686-8adc-19be5bdb9aa8,b6d4773d-a1c0-4686-8adc-19be5bdb9aa8_view.jpg
What is on the door?,93ef0a6e-03e0-4514-ab72-24e4eaa2ce23,93ef0a6e-03e0-4514-ab72-24e4eaa2ce23_view.jpg
What is above the door?,5fa4335d-e22a-44e4-976d-881abea70401,5fa4335d-e22a-44e4-976d-881abea70401_view.jpg
What is next to the door?,2789009c-199e-4987-8a10-ba8a3767c286,2789009c-199e-4987-8a10-ba8a3767c286_view.jpg
What is above the door handle?,3ca711db-82aa-4d68-8a13-5e9d3d74862e,3ca711db-82aa-4d68-8a13-5e9d3d74862e_view.jpg
What is next to the door handle?,eb1fa0d7-748c-434a-be42-7e75a85b8254,eb1fa0d7-748c-434a-be42-7e75a85b8254_view.jpg
What is below the headphones?,eaf671fd-4131-4d9d-b479-8135a41ed171,eaf671fd-4131-4d9d-b479-8135a41ed171_view.jpg
What is next to the headphones?,2b51651f-8a28-49b9-85ba-1ffe9b260b03,2b51651f-8a28-49b9-85ba-1ffe9b260b03_view.jpg
What is next to the lamp?,ba54d35f-66fa-4991-ac1c-af20762cb52b,ba54d35f-66fa-4991-ac1c-af20762cb52b_view.jpg
What is next to the notice board?,ca87e54c-6d0c-49d5-82b2-702b6071f142,ca87e54c-6d0c-49d5-82b2-702b6071f142_view.jpg
What is next to the ottoman?,a945e02d-45f6-4942-8ff6-03a96dc2cda7,a945e02d-45f6-4942-8ff6-03a96dc2cda7_view.jpg
What is below the painting?,9c92c82c-88ba-4ea1-9570-4f190b347e33,9c92c82c-88ba-4ea1-9570-4f190b347e33_view.jpg
What is above the robot?,8d599ec2-5fe1-4025-8019-23372a539b2f,8d599ec2-5fe1-4025-8019-23372a539b2f_view.jpg
What is below the robot?,3a980385-7db0-407b-a3ec-cc22e17ca94e,3a980385-7db0-407b-a3ec-cc22e17ca94e_view.jpg
What is next to the robot?,0f694233-56c8-415d-afab-7cc9943aa595,0f694233-56c8-415d-afab-7cc9943aa595_view.jpg
What is above the rubiks cube?,0e858f96-c9ca-4535-b201-534830826e9f,0e858f96-c9ca-4535-b201-534830826e9f_view.jpg
What is below the rubiks cube?,0431bf8c-f0f8-4da9-9e18-1886c6af8f39,0431bf8c-f0f8-4da9-9e18-1886c6af8f39_view.jpg
What is next to the rubiks cube?,ddba388b-2ce0-4a3f-8c62-4d26450e3570,ddba388b-2ce0-4a3f-8c62-4d26450e3570_view.jpg
What is next to the shoes?,a71641fb-f922-4e32-ac50-6f9b81f0d5c1,a71641fb-f922-4e32-ac50-6f9b81f0d5c1_view.jpg
What is below the sign?,5e715dc8-eacd-49c3-b575-e77e11ad38ab,5e715dc8-eacd-49c3-b575-e77e11ad38ab_view.jpg
What is next to the sign?,11288be1-d8c9-42fd-97ea-a73534fd92a6,11288be1-d8c9-42fd-97ea-a73534fd92a6_view.jpg
What is on the sofa?,f49b661d-2086-4bff-859d-3a72fb179b31,f49b661d-2086-4bff-859d-3a72fb179b31_view.jpg
What is above the sofa?,96c21439-a34c-447f-b17c-f2bf6669eff4,96c21439-a34c-447f-b17c-f2bf6669eff4_view.jpg
What is next to the sofa?,0d1f7f7d-b76f-45e1-93e6-823970c0f1c0,0d1f7f7d-b76f-45e1-93e6-823970c0f1c0_view.jpg
What is above the t-shirt?,781d31ad-6b3d-4ea8-b153-df94e5cec714,781d31ad-6b3d-4ea8-b153-df94e5cec714_view.jpg
What is next to the t-shirt?,81e58e9f-8152-4793-8036-4c962fb1dc4d,81e58e9f-8152-4793-8036-4c962fb1dc4d_view.jpg
What is on the table?,c195303d-0b7f-481a-bd2b-6420a0d2b863,c195303d-0b7f-481a-bd2b-6420a0d2b863_view.jpg
What is below the teapot?,61e87adb-bbf3-4d03-b871-6a9f0810f5f6,61e87adb-bbf3-4d03-b871-6a9f0810f5f6_view.jpg
What is next to the teapot?,2c858bd0-9f2d-402c-af9a-a97e517ac01a,2c858bd0-9f2d-402c-af9a-a97e517ac01a_view.jpg
What is below the teddy bear?,3f651bc8-be35-4115-bbec-f90b34874ab0,3f651bc8-be35-4115-bbec-f90b34874ab0_view.jpg
What is next to the teddy bear?,de785f72-3563-471d-9bb0-278d8e9fed46,de785f72-3563-471d-9bb0-278d8e9fed46_view.jpg
What is above the trophy?,5520baa4-0562-4306-bb2a-29a020639053,5520baa4-0562-4306-bb2a-29a020639053_view.jpg
What is below the trophy?,544044ba-88e6-4e48-a7d3-1e8782db1530,544044ba-88e6-4e48-a7d3-1e8782db1530_view.jpg
What is next to the trophy?,b3b0a74b-3613-41a1-b720-090a993bb1d9,b3b0a74b-3613-41a1-b720-090a993bb1d9_view.jpg
What is above the vase?,50cc4e2b-5e4d-4613-8809-21cf58623df7,50cc4e2b-5e4d-4613-8809-21cf58623df7_view.jpg
What is below the vase?,f925ae6e-1896-4a89-8045-ecac93ab78bc,f925ae6e-1896-4a89-8045-ecac93ab78bc_view.jpg
What is next to the vase?,882aed1a-ca8d-432d-9b41-f85b7cb13987,882aed1a-ca8d-432d-9b41-f85b7cb13987_view.jpg
What is below the window?,a51727f7-97b1-4696-9848-4b5d7c1a559a,a51727f7-97b1-4696-9848-4b5d7c1a559a_view.jpg
What is next to the window?,4d57bee1-6381-4446-ab1b-f7910a9cafc7,4d57bee1-6381-4446-ab1b-f7910a9cafc7_view.jpg
What is below the wine bottle?,62c963c3-7e02-4b88-9e4b-146ca9cb06ec,62c963c3-7e02-4b88-9e4b-146ca9cb06ec_view.jpg
What is next to the wine bottle?,8e967282-054d-4641-a588-907db0119cfe,8e967282-054d-4641-a588-907db0119cfe_view.jpg
What is below the wine glass?,0d0cb377-b24d-4066-98d1-2dbc40bba466,0d0cb377-b24d-4066-98d1-2dbc40bba466_view.jpg
What is next to the wine glass?,dc0ff57a-e41c-452c-8c71-a2d258950894,dc0ff57a-e41c-452c-8c71-a2d258950894_view.jpg
Is there a bag and a box in the office?,9d484058-a9ab-4856-b1f0-8e57b6b262ed,9d484058-a9ab-4856-b1f0-8e57b6b262ed_view.jpg
Is there a bag and a cup in the office?,77e33504-d572-4c2e-8ffe-9c1628446bc9,77e33504-d572-4c2e-8ffe-9c1628446bc9_view.jpg
Is there a box and a cup in the office?,19b4e34d-01e0-4a64-8aee-f40cf2d72dc7,19b4e34d-01e0-4a64-8aee-f40cf2d72dc7_view.jpg
Is there a chair and a desk in the office?,0e79ed8a-4235-4151-a16d-1254e8d1c2ba,0e79ed8a-4235-4151-a16d-1254e8d1c2ba_view.jpg
Is there a chair and a lamp in the office?,9cf79d88-af2d-4bba-9cc0-b4dbb086365c,9cf79d88-af2d-4bba-9cc0-b4dbb086365c_view.jpg
Is there a desk and a lamp in the office?,ccb9c238-11bc-4930-9867-1c420cb5b654,ccb9c238-11bc-4930-9867-1c420cb5b654_view.jpg
Is there a rubiks cube and a teddy bear in the office?,197b2c45-5020-48fa-b858-b01d29bdb929,197b2c45-5020-48fa-b858-b01d29bdb929_view.jpg
Is there a bag and a cup in the living room?,10168b9a-d59c-4e43-aaa1-baa130f2d542,10168b9a-d59c-4e43-aaa1-baa130f2d542_view.jpg
Is there a bag and a wine glass in the living room?,cc2e58c3-61e6-4aa9-9e56-26ec59748bf5,cc2e58c3-61e6-4aa9-9e56-26ec59748bf5_view.jpg
Is there a chair and a desk in the living room?,3a5d9cbf-5fdd-4307-b795-d20634d091a2,3a5d9cbf-5fdd-4307-b795-d20634d091a2_view.jpg
Is there a chair and a lamp in the living room?,fef416cb-71ed-4b60-a019-12e4eb2f6668,fef416cb-71ed-4b60-a019-12e4eb2f6668_view.jpg
Is there a chair and an ottoman in the living room?,e3d4bc5d-902f-4aed-a85c-fc8ccfd65905,e3d4bc5d-902f-4aed-a85c-fc8ccfd65905_view.jpg
Is there a chair and a sofa in the living room?,c9a96d7e-9874-4295-aef1-d0514def0e19,c9a96d7e-9874-4295-aef1-d0514def0e19_view.jpg
Is there a chair and a table in the living room?,b662840b-3bfc-4369-b747-0610791c3d97,b662840b-3bfc-4369-b747-0610791c3d97_view.jpg
Is there a cup and a wine glass in the living room?,00ad963c-3210-4c09-921e-a75949d04487,00ad963c-3210-4c09-921e-a75949d04487_view.jpg
Is there a desk and a lamp in the living room?,934fc52f-49c8-4b46-80c4-9495da20a97f,934fc52f-49c8-4b46-80c4-9495da20a97f_view.jpg
Is there a desk and a sofa in the living room?,80cc68ca-dcf8-462a-8f06-79fe77f3d401,80cc68ca-dcf8-462a-8f06-79fe77f3d401_view.jpg
Is there a desk and a table in the living room?,f5f3c43e-eecd-4728-8ee6-e283a6c030a5,f5f3c43e-eecd-4728-8ee6-e283a6c030a5_view.jpg
Is there a lamp and a sofa in the living room?,fb1907c5-9dae-4e0d-b4ab-850860234b77,fb1907c5-9dae-4e0d-b4ab-850860234b77_view.jpg
Is there a lamp and a table in the living room?,0c0b07aa-4418-4d26-90c7-df5cb6d612de,0c0b07aa-4418-4d26-90c7-df5cb6d612de_view.jpg
Is there an ottoman and a sofa in the living room?,0bef7ede-c9c0-4794-94a7-461743a84c73,0bef7ede-c9c0-4794-94a7-461743a84c73_view.jpg
Is there a painting and a rubiks cube in the living room?,11159c87-1410-4e59-8361-a49f95de928d,11159c87-1410-4e59-8361-a49f95de928d_view.jpg
Is there a painting and a teddy bear in the living room?,23512c37-f179-4a6f-9e92-7d0623e8b1b1,23512c37-f179-4a6f-9e92-7d0623e8b1b1_view.jpg
Is there a rubiks cube and a teddy bear in the living room?,51f9e76b-f4c1-4c74-8450-eb04ba289153,51f9e76b-f4c1-4c74-8450-eb04ba289153_view.jpg
Is there a sofa and a table in the living room?,5ce2382a-9b18-43a2-8547-fc5026725f39,5ce2382a-9b18-43a2-8547-fc5026725f39_view.jpg
Is there a teapot and a vase in the living room?,fd91d356-02a1-45eb-a62e-cc63ec2dcd98,fd91d356-02a1-45eb-a62e-cc63ec2dcd98_view.jpg
Is there a teapot and a wine bottle in the living room?,8829ec79-f657-460e-89f6-0ce9bb51edb4,8829ec79-f657-460e-89f6-0ce9bb51edb4_view.jpg
Is there a vase and a wine bottle in the living room?,5d12bce9-0b81-4a3e-af59-760a7a521ae7,5d12bce9-0b81-4a3e-af59-760a7a521ae7_view.jpg
